sep=,
step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
405,438394,810,0.02692457788248401,0.0,0.9833852544132918,,,
406,439948,812,0.03074273382014336,0.0,0.982078853046595,,,
407,441742,814,0.035408307720713454,0.0,0.9749759384023099,,,
408,442640,816,0.0256910736204826,0.0,0.9805389221556886,,,
409,443522,818,0.0211860970882643,0.0,0.9891107078039928,0.026453645766547067,0.0,0.9869960988296489
410,444260,820,0.02825254091116749,0.0,0.9877800407331976,,,
411,444934,822,0.03295990074595063,0.0,0.966789667896679,,,
412,445912,824,0.017919550979049542,0.0,0.9843205574912892,,,
413,446762,826,0.035811559289333564,0.0,0.9804772234273319,,,
414,448636,828,0.0222033548345081,0.0,0.9815668202764977,,,
415,450158,830,0.02096562699295543,0.0,0.9857456140350878,,,
416,451056,832,0.012763883270231634,0.0,0.9958762886597938,,,
417,453122,834,0.03111879302852182,0.0,0.9791344667697064,0.02630319442079369,0.0,0.9795918367346939
418,456116,836,0.05405601336262836,0.0,0.9736401673640167,,,
419,456854,838,0.02337467101044921,0.0,0.9772079772079773,,,
420,457608,840,0.020495355402610865,0.0,0.9910514541387024,,,
421,458570,842,0.01980327863931554,0.0,0.9908536585365854,,,
422,459452,844,0.01636054269069411,0.0,0.9920382165605095,,,
423,460334,846,0.013363408221440092,0.0,0.9906716417910447,,,
424,461456,848,0.01561381303253755,0.0,0.9877622377622378,,,
425,462338,850,0.013827897392767885,0.0,0.9907063197026023,0.019414649712595513,0.0,0.9888178913738019
426,463076,852,0.021247580220377305,0.0,0.9849624060150376,,,
427,463910,854,0.023928875357302037,0.0,0.9844660194174757,,,
428,464872,856,0.022324124985393917,0.0,0.9930458970792768,,,
429,466346,858,0.029139101542509028,0.0,0.9811529933481153,,,
430,467292,860,0.01657992618696296,0.0,0.9834368530020704,,,
431,468238,862,0.02757807124214045,0.0,0.9844961240310077,,,
432,469216,864,0.012310586227228646,0.0,0.9905511811023622,,,
433,470610,866,0.028217341773463887,0.0,0.9772727272727273,0.022366077497749635,0.0,0.9827160493827161
434,471716,868,0.02835658945000553,0.0,0.9870967741935484,,,
435,472742,870,0.025978839081474803,0.0,0.9884105960264901,,,
436,473560,872,0.020619276545793555,0.0,0.9842829076620825,,,
437,475802,874,0.031205021177315943,0.0,0.978369384359401,,,
438,476764,876,0.011820755606796442,0.0,0.9880715705765407,,,
439,477678,878,0.014138467885341984,0.0,0.9896373056994818,,,
440,478464,880,0.023929567799625243,0.0,0.9882121807465619,,,
441,479442,882,0.017313844413255612,0.0,0.9915966386554622,0.021457378008765217,0.0,0.9837837837837838
442,480308,884,0.018400925895340266,0.0,0.9860869565217392,,,
443,481734,886,0.028237534205857333,0.0,0.9783549783549783,,,
444,482616,888,0.016705533219448118,0.0,0.9891696750902527,,,
445,483114,890,0.023806640373471456,0.0,0.9823008849557522,,,
446,484444,892,0.027722957626953173,0.0,0.9840728100113766,,,
447,485278,894,0.025860240840121805,0.0,0.9865092748735245,,,
448,486304,896,0.023979814932800228,0.0,0.9838235294117647,,,
449,487138,898,0.021042860259380333,0.0,0.9908256880733946,0.01695442293910195,0.0,0.9886148007590133
450,488036,900,0.013191970670127071,0.0,0.9895833333333334,,,
451,488870,902,0.02134455380502748,0.0,0.9825242718446602,,,
452,489608,904,0.02498983216849144,0.0,0.9849462365591398,,,
453,490890,906,0.0256105665894392,0.0,0.9799498746867168,,,
454,491772,908,0.020930121423384154,0.0,0.9849498327759197,,,
455,492798,910,0.020444357768491232,0.0,0.9896103896103896,,,
456,494128,912,0.022564861434600108,0.0,0.9844632768361582,,,
457,495074,914,0.02325225913393432,0.0,0.9864864864864865,0.01791441927392936,0.0,0.9927536231884058
458,495844,916,0.0145504752093997,0.5,0.9936305732484076,,,
459,497078,918,0.022389960969212013,0.0,0.9877899877899878,,,
460,497896,920,0.011416783204375405,0.5,0.9963898916967509,,,
461,498954,922,0.023530152559308525,0.0,0.986159169550173,,,
462,499708,924,0.016542404092582418,0.0,0.9877750611246944,,,
463,500990,926,0.027575969079852696,0.0,0.9825436408977556,,,
464,502160,928,0.0210010723437446,0.0,0.9865771812080537,,,
465,503410,930,0.02164280213618767,0.0,0.9857988165680474,0.013182344207557657,0.0,0.9912663755458515
466,504372,932,0.016471592854350518,0.0,0.988527724665392,,,
467,506454,934,0.03491416539304042,0.0,0.9813148788927336,,,
468,507016,936,0.026003321184946866,0.0,0.9774193548387097,,,
469,508346,938,0.025827018052435473,0.0,0.9803921568627451,,,
470,509404,940,0.025118269216807505,0.0,0.9844192634560907,,,
471,510350,942,0.025709118983868417,0.0,0.9833641404805915,,,
472,511216,944,0.01902824341699274,0.0,0.992,,,
473,512130,946,0.017554239876158815,0.0,0.9896013864818024,0.012660417644607309,0.0,0.9922360248447205
474,513684,948,0.03728611773547251,0.0,0.9816272965879265,,,
475,514950,950,0.018592914641669716,0.0,0.9882198952879581,,,
476,515960,952,0.029022475178035325,0.0,0.9849521203830369,,,
477,517402,954,0.040969936418355994,0.0,0.9752559726962458,,,
478,518268,956,0.012746900691098599,0.0,0.9874551971326165,,,
479,518926,958,0.02223023972895808,0.0,0.9857549857549858,,,
480,520464,960,0.020992382485533312,0.0,0.9865125240847784,,,
481,521650,962,0.05253783165486558,0.0,0.9754738015607581,0.013834018578067132,0.0,0.9887892376681614
482,522452,964,0.01527218770870826,0.0,0.9910913140311804,,,
483,523398,966,0.013652931922815532,0.0,0.9914089347079038,,,
484,524344,968,0.01650714037300342,0.0,0.9898107714701602,,,
485,525242,970,0.021805399281702675,0.0,0.9852459016393442,,,
486,526444,972,0.030668250113791304,0.0,0.9855072463768116,,,
487,527262,974,0.024752871581566176,0.0,0.9913494809688581,,,
488,528144,976,0.02665705041688515,0.0,0.986046511627907,,,
489,530722,978,0.026599514629454667,0.0,0.9819703799098519,0.019655973037705495,0.0,0.9905100830367735
490,531300,980,0.021951160909476554,0.0,0.9868421052631579,,,
491,532182,982,0.01474031944625763,0.0,0.9915254237288136,,,
492,533032,984,0.015431843045364161,0.0,0.9872029250457038,,,
493,533962,986,0.011929103622111107,0.0,0.9925093632958801,,,
494,535340,988,0.018266787263026912,0.0,0.9857549857549858,,,
495,536206,990,0.028350959658986815,0.0,0.9770992366412213,,,
496,536752,992,0.024220442410280946,0.0,0.9828767123287672,,,
497,537714,994,0.019216075387714953,0.0,0.9865067466266867,0.02110296070705056,0.0,0.9862306368330465
498,538708,996,0.02377010434737945,0.0,0.9892966360856269,,,
499,539526,998,0.012645182428671081,0.0,0.9863325740318907,,,
500,540488,1000,0.013695834704206777,0.0,0.9884836852207294,,,
501,542074,1002,0.029463045912589737,0.0,0.982635342185904,,,
502,542780,1004,0.016467476186377485,0.0,0.9909365558912386,,,
503,544462,1006,0.02345658189847817,0.0,0.9849624060150376,,,
504,545568,1008,0.017487975806419268,0.0,0.9916317991631799,,,
505,547218,1010,0.0333695787925171,0.0,0.9783631232361242,0.028646621702137276,0.0,0.985734664764622
506,548116,1012,0.020172433330535318,0.0,0.9880546075085325,,,
507,549062,1014,0.01892031644603428,0.0,0.988909426987061,,,
508,549896,1016,0.010300859341016608,0.0,0.9928741092636579,,,
509,550906,1018,0.02199180059836557,0.0,0.9837278106508875,,,
510,551548,1020,0.024211626723133955,0.0,0.974169741697417,,,
511,552366,1022,0.014579411210193018,0.0,0.9905660377358491,,,
512,554048,1024,0.039350424686170116,0.0,0.9729241877256317,,,
513,554930,1026,0.0116190338213354,0.0,0.9867256637168141,0.03562862176741688,0.0,0.978021978021978
514,556020,1028,0.017209640723829266,0.0,0.9865771812080537,,,
515,557478,1030,0.03115959309129341,0.0,0.9781491002570694,,,
516,558072,1032,0.016531184723802644,0.0,0.9839228295819936,,,
517,559178,1034,0.01268400826191137,0.0,0.9899328859060402,,,
518,560764,1036,0.023985421433329816,0.0,0.981651376146789,,,
519,561582,1038,0.014431794892056028,0.0,0.9890590809628009,,,
520,563424,1040,0.022537413025462763,0.0,0.981042654028436,,,
521,565026,1042,0.030954637320755162,0.0,0.9773960216998192,0.015012917125708784,0.0,0.9887640449438202
522,565828,1044,0.010815025545977124,0.0,0.9943502824858758,,,
523,566694,1046,0.01327445402826589,0.0,0.9893238434163701,,,
524,567720,1048,0.011877850416406287,0.0,0.9942112879884226,,,
525,568458,1050,0.014453086273435696,0.0,0.9939024390243902,,,
526,569980,1052,0.03250906608775306,0.0,0.9816272965879265,,,
527,570750,1054,0.008470813210417026,1.0,1.0,,,
528,571792,1056,0.019930726494040815,0.0,0.9874476987447699,,,
529,572594,1058,0.025781903790592916,0.0,0.9826589595375722,0.015068461457046331,0.0,0.9894291754756871
530,573924,1060,0.0275552963116545,0.0,0.9824380165289256,,,
531,574582,1062,0.017450184732423348,0.0,0.9919137466307277,,,
532,575928,1064,0.03434650704818783,0.0,0.9705014749262537,,,
533,576730,1066,0.013431830474411953,0.0,0.9910554561717353,,,
534,577452,1068,0.013284495248122028,0.0,0.9934640522875817,,,
535,578430,1070,0.01745445110726294,0.0,0.987012987012987,,,
536,580320,1072,0.02661646821861379,0.0,0.9822852081488043,,,
537,581298,1074,0.030505302887429347,0.0,0.9801980198019802,0.02345760719893781,0.0,0.9844771241830066
538,582276,1076,0.014069931823417918,0.0,0.9913644214162349,,,
539,583110,1078,0.009886463164373053,0.0,0.9915966386554622,,,
540,584200,1080,0.015633671503450183,0.0,0.9888111888111888,,,
541,585642,1082,0.022552393848373577,0.0,0.9792626728110599,,,
542,586620,1084,0.01845630670725293,0.0,0.9846449136276392,,,
543,587582,1086,0.009732783341726496,0.5,0.9931153184165232,,,
544,588400,1088,0.013642266395150099,0.0,0.9923954372623575,,,
545,589394,1090,0.013912959190449626,0.0,0.9910714285714286,0.022407933137817873,0.0,0.982532751091703
546,590292,1092,0.01671413546741695,0.0,0.9847161572052402,,,
547,591302,1094,0.014434932229542105,0.0,0.9898862199747156,,,
548,591960,1096,0.02396920640121876,0.0,0.9824561403508771,,,
549,592682,1098,0.011151200089168967,0.0,0.9923664122137404,,,
550,593644,1100,0.013633594146120967,0.0,0.9923518164435946,,,
551,594814,1102,0.017410030723203112,0.0,0.9844632768361582,,,
552,595632,1104,0.023621956800462175,0.0,0.9881422924901185,,,
553,596514,1106,0.012477939827980865,0.0,0.9915110356536503,0.023974059843355152,0.0,0.9862068965517241
554,597300,1108,0.0248615616595884,0.0,0.975609756097561,,,
555,598582,1110,0.032147850364577756,0.0,0.9807507218479307,,,
556,600120,1112,0.02862633814254738,0.0,0.9787709497206704,,,
557,601146,1114,0.015190962169556396,0.0,0.9917695473251029,,,
558,603740,1116,0.02149277031893152,0.0,0.9849004804392587,,,
559,604702,1118,0.010734851055844282,0.0,0.9918032786885246,,,
560,605648,1120,0.024102587176397496,0.0,0.9827288428324698,,,
561,606370,1122,0.02086098311921962,0.0,0.9830097087378641,0.02339388081954862,0.0,0.9897750511247444
562,607204,1124,0.008748846254539172,0.0,0.990521327014218,,,
563,607782,1126,0.020333962958974317,0.0,0.99,,,
564,609208,1128,0.017523698681490986,0.0,0.9873949579831933,,,
565,610634,1130,0.035741680220300144,0.0,0.977319587628866,,,
566,611980,1132,0.028178417459165262,0.0,0.984251968503937,,,
567,613166,1134,0.020449900949582125,0.0,0.986335403726708,,,
568,615104,1136,0.027920917871039907,0.0,0.9785591766723842,,,
569,616066,1138,0.024722897531318403,0.0,0.9888178913738019,0.01756866357154467,0.0,0.989501312335958
570,617444,1140,0.03745370460612767,0.0,0.9779735682819384,,,
571,618294,1142,0.01760125853242629,0.0,0.9879725085910653,,,
572,619176,1144,0.012823557968029031,0.5,0.992818671454219,,,
573,619898,1146,0.026130775538208938,0.0,0.9849462365591398,,,
574,620716,1148,0.013414050008659356,0.5,0.9957356076759062,,,
575,621838,1150,0.022467673324950237,0.0,0.9833333333333333,,,
576,622672,1152,0.023189350310739768,0.0,0.984641638225256,,,
577,623410,1154,0.021564957229658684,0.0,0.9885496183206107,0.014186424658733559,0.0,0.9842696629213483
578,624212,1156,0.015519655145199459,0.0,0.9923224568138196,,,
579,625862,1158,0.02086411042799666,0.0,0.9838523644752019,,,
580,626664,1160,0.016011593537071253,0.0,0.9899799599198397,,,
581,629194,1162,0.03118709883479363,0.0,0.9721804511278196,,,
582,630652,1164,0.03183068569015921,0.0,0.9800598205383848,,,
583,631614,1166,0.014211445609062172,0.0,0.9934102141680395,,,
584,632352,1168,0.015927817349569516,0.0,0.9842342342342343,,,
585,633346,1170,0.0172739829500528,0.0,0.9888712241653418,0.017438923507517905,0.0,0.9888392857142857
586,634164,1172,0.01699883999547259,0.0,0.9966044142614601,,,
587,634886,1174,0.0203716187334205,0.0,0.9875,,,
588,635832,1176,0.01152070858659484,0.0,0.9965397923875432,,,
589,636714,1178,0.014120199166118994,0.0,0.9948892674616695,,,
590,637996,1180,0.02661236789390236,0.0,0.9858989424206815,,,
591,638830,1182,0.015018307765777946,0.0,0.9947826086956522,,,
592,639552,1184,0.01380996675296833,0.0,0.9925742574257426,,,
593,640434,1186,0.014892011923228445,0.0,0.9880952380952381,0.012544865851044569,0.0,0.993485342019544
594,641524,1188,0.01898928644684742,0.0,0.9786476868327402,,,
595,642646,1190,0.016679224791874128,0.0,0.9874826147426982,,,
596,643608,1192,0.016774382192765516,0.0,0.9896013864818024,,,
597,644442,1194,0.012374768918249611,0.0,0.9932126696832579,,,
598,645484,1196,0.013010020107192563,0.5,0.9928469241773963,,,
599,647230,1198,0.02551274756111572,0.0,0.9842154131847726,,,
600,648032,1200,0.01144388380270769,0.0,0.9937759336099585,,,
601,648850,1202,0.014287464316159975,0.0,0.9898132427843803,0.014062278527198007,0.0,0.9889705882352942
602,649588,1204,0.025494352153147593,0.0,0.983132530120482,,,
603,650310,1206,0.011930094020968743,0.5,0.9958333333333333,,,
604,651336,1208,0.015647317023271552,0.0,0.9917355371900827,,,
605,652362,1210,0.016331956060780084,0.0,0.9898403483309144,,,
606,653324,1212,0.00656791849359891,0.5,0.994475138121547,,,
607,655902,1214,0.023856757329691256,0.0,0.9836845683208701,,,
608,656704,1216,0.010807143431440971,0.0,0.9935760171306209,,,
609,657522,1218,0.01938328467977316,0.0,0.989492119089317,0.016046972452469957,0.0,0.9898107714701602
610,659764,1220,0.030112992922739595,0.0,0.9857040743388135,,,
611,660710,1222,0.011556047499881351,0.0,0.989648033126294,,,
612,662456,1224,0.029412215191768804,0.0,0.9827898550724637,,,
613,663866,1226,0.016951851873974903,0.0,0.9883855981416957,,,
614,664764,1228,0.013727584265427617,0.0,0.9906687402799378,,,
615,665646,1230,0.010548462406784321,0.0,0.9932659932659933,,,
616,666528,1232,0.019699771276538196,0.0,0.9900332225913622,,,
617,667490,1234,0.009825351388003048,0.0,0.9917627677100495,0.027119604624505043,0.0,0.9829619921363041
618,668804,1236,0.019051058826294782,0.0,0.9913473423980222,,,
619,669686,1238,0.013916812460541352,0.0,0.98989898989899,,,
620,671560,1240,0.025891300185897914,0.0,0.9841666666666666,,,
621,672346,1242,0.016496814761014517,0.0,0.9875776397515528,,,
622,673228,1244,0.01628118795840105,0.0,0.9851063829787234,,,
623,674126,1246,0.015958885424596232,0.0,0.9885245901639345,,,
624,676080,1248,0.0374454952159741,0.0,0.9794908062234795,,,
625,676946,1250,0.013578232096538178,0.0,0.9963570127504554,0.014879982640935811,0.0,0.9914089347079038
626,677844,1252,0.02939565561294231,0.0,0.9795918367346939,,,
627,678758,1254,0.017108158493294445,0.0,0.9825870646766169,,,
628,680136,1256,0.015409348872456981,0.0,0.9857549857549858,,,
629,681546,1258,0.02375842357877396,0.0,0.9838882921589689,,,
630,682172,1260,0.021242188833686042,0.0,0.9848024316109423,,,
631,682926,1262,0.018159327682039754,0.0,0.9872122762148338,,,
632,684064,1264,0.018142013811435227,0.0,0.988795518207283,,,
633,684962,1266,0.01263944011569115,0.0,0.9952380952380953,0.017117295645566494,0.0,0.9826989619377162
634,685988,1268,0.013121641529811434,0.0,0.991701244813278,,,
635,687526,1270,0.024382032350921123,0.0,0.9833333333333333,,,
636,688280,1272,0.014435629635225685,0.0,0.9910913140311804,,,
637,689482,1274,0.01789272347998333,0.0,0.9885350318471338,,,
638,690364,1276,0.010288551452172473,0.5,0.9962894248608535,,,
639,692398,1278,0.030036429822623917,0.0,0.9800181653042689,,,
640,693728,1280,0.020130649485428816,0.0,0.9873997709049256,,,
641,694674,1282,0.010348686447251662,0.5,0.9984,0.014023554116970741,0.0,0.9925650557620818
642,695652,1284,0.008537844346394536,0.0,0.9956011730205279,,,
643,696534,1286,0.027498186946438862,0.0,0.984251968503937,,,
644,697576,1288,0.017354486275920282,0.0,0.9889937106918238,,,
645,699002,1290,0.015771115314132753,0.0,0.988517745302714,,,
646,699900,1292,0.011010077957248952,0.0,0.995253164556962,,,
647,700942,1294,0.014039404664449563,0.5,0.9928876244665719,,,
648,701888,1296,0.010712142478752256,0.0,0.9955290611028316,,,
649,702770,1298,0.013771889063065857,0.0,0.9915433403805497,0.010251104166399716,0.0,0.993798449612403
650,703988,1300,0.025019977637305686,0.0,0.9855072463768116,,,
651,706278,1302,0.02482428175592791,0.0,0.9806576402321083,,,
652,707592,1304,0.01870347538284972,0.0,0.986810551558753,,,
653,708410,1306,0.01194901873799426,0.0,0.9925650557620818,,,
654,709644,1308,0.024314241081422577,0.0,0.9862671660424469,,,
655,710622,1310,0.013662451964981228,0.0,0.9906542056074766,,,
656,711520,1312,0.008437554945955961,0.0,0.995114006514658,,,
657,712482,1314,0.015702585835759692,0.0,0.9918032786885246,0.012692692350147678,0.0,0.9873646209386282
658,713444,1316,0.006265005571312266,0.0,0.9966329966329966,,,
659,714262,1318,0.01384608914131433,0.0,0.9861351819757366,,,
660,716056,1320,0.02716986264031545,0.0,0.9820359281437125,,,
661,717018,1322,0.011648457240796746,0.0,0.9910979228486647,,,
662,718140,1324,0.02311254347747218,0.0,0.9806451612903225,,,
663,719230,1326,0.016519904451701678,0.0,0.9903713892709766,,,
664,720048,1328,0.009503624296670891,0.0,0.9912587412587412,,,
665,721010,1330,0.015972863528246225,0.0,0.9905511811023622,0.022557258542767945,0.0,0.9810479375696767
666,722260,1332,0.025814362602281878,0.0,0.982837528604119,,,
667,723382,1334,0.016310972543492824,0.0,0.9929988331388565,,,
668,724296,1336,0.018896338749553997,0.0,0.9906396255850234,,,
669,725034,1338,0.011421878880943492,0.0,0.994140625,,,
670,726588,1340,0.02145062610547263,0.5,0.9883966244725738,,,
671,727166,1342,0.018612121024505244,0.0,0.9880239520958084,,,
672,728224,1344,0.011834642362844292,0.0,0.9911634756995582,,,
673,729170,1346,0.011381717393105364,0.0,0.9967793880837359,0.01811329954345133,0.0,0.9873417721518988
674,730052,1348,0.012079137922515975,0.0,0.9911971830985915,,,
675,731142,1350,0.010321801346322271,0.0,0.9954476479514416,,,
676,731928,1352,0.015428472729772009,0.0,0.9926605504587156,,,
677,733546,1354,0.03340833895350746,0.0,0.9803921568627451,,,
678,734796,1356,0.020768447720426592,0.0,0.989145183175034,,,
679,735678,1358,0.012249942834940604,0.0,0.9938398357289527,,,
680,736496,1360,0.014988251674137336,0.0,0.989648033126294,,,
681,737810,1362,0.027281590497389645,0.0,0.9839816933638444,0.009764464056411742,0.5,0.9980544747081712
682,738628,1364,0.008486954528985869,0.5,0.997624703087886,,,
683,739606,1366,0.010829502257045242,0.0,0.9951219512195122,,,
684,740488,1368,0.00912213438582166,0.0,0.9965397923875432,,,
685,741498,1370,0.0168871873643848,0.0,0.99055330634278,,,
686,742300,1372,0.015517635478259295,0.0,0.987152034261242,,,
687,743262,1374,0.01606530917855749,0.0,0.9906542056074766,,,
688,744400,1376,0.01636632040283721,0.0,0.9897510980966325,,,
689,745730,1378,0.022380481292912414,0.0,0.9902557856272838,0.007379340503852622,0.5,0.9982608695652174
690,746932,1380,0.02558976764609883,0.0,0.9810606060606061,,,
691,747814,1382,0.009927036263733825,0.5,0.9968102073365231,,,
692,748680,1384,0.010658267218528254,0.0,0.9949664429530202,,,
693,751242,1386,0.023532561864950292,0.0,0.9805573558003888,,,
694,752012,1388,0.010916471564638618,0.0,0.9886877828054299,,,
695,752878,1390,0.012408592490435676,0.5,0.9967266775777414,,,
696,753696,1392,0.01109669506126911,0.0,0.9941060903732809,,,
697,754258,1394,0.016589467792271242,0.0,0.9854651162790697,0.01471266918773186,0.0,0.9894259818731118
698,755092,1396,0.010701454179085194,0.0,0.9910233393177738,,,
699,756486,1398,0.02128608685867373,0.5,0.989749430523918,,,
700,757224,1400,0.012373831653698585,0.0,0.9919678714859438,,,
701,758106,1402,0.009902294182260135,0.0,0.9947275922671354,,,
702,758828,1404,0.014677453870485854,0.0,0.9911111111111112,,,
703,761838,1406,0.025597591678104735,0.0,0.9761156505342552,,,
704,762784,1408,0.006765575877098484,0.5,0.9967532467532467,,,
705,763746,1410,0.01939845469227323,0.0,0.988135593220339,0.023454509954345178,0.0,0.9808861859252823
706,764708,1412,0.009696874118075462,0.5,0.9930675909878682,,,
707,766406,1414,0.017831163175397593,0.0,0.9906716417910447,,,
708,767448,1416,0.0179034820776235,0.0,0.9867986798679867,,,
709,768266,1418,0.01599357540482843,0.0,0.9852941176470589,,,
710,769068,1420,0.012835543212418563,0.0,0.9946714031971581,,,
711,770014,1422,0.007483008209842731,0.5,0.9968,,,
712,772160,1424,0.026357260245210554,0.0,0.9814814814814815,,,
713,773042,1426,0.012667883228574603,0.0,0.9927667269439421,0.016867640335407944,0.0,0.988673139158576
714,773876,1428,0.012236955087825378,0.0,0.9907749077490775,,,
715,775014,1430,0.02572238444962192,0.0,0.9854651162790697,,,
716,775976,1432,0.015764736840357882,0.0,0.9897260273972602,,,
717,776554,1434,0.020306554276238023,0.0,0.9911242603550295,,,
718,777836,1436,0.015921588144192707,0.0,0.9901531728665208,,,
719,778718,1438,0.010636494326742258,0.0,0.9935483870967742,,,
720,779968,1440,0.013362993603537396,0.0,0.9895968790637191,,,
721,780850,1442,0.020959039642032686,0.0,0.9901477832512315,0.034590058758884476,0.0,0.9791816223977028
722,782372,1444,0.015667233647700972,0.0,0.9895734597156398,,,
723,784134,1446,0.025601863824750475,0.0,0.9772511848341232,,,
724,785016,1448,0.019477149597885973,0.0,0.9838709677419355,,,
725,786330,1450,0.022667175003817028,0.0,0.9874326750448833,,,
726,786972,1452,0.017054050443379102,0.0,0.9878048780487805,,,
727,788062,1454,0.013624770937493952,0.0,0.9908814589665653,,,
728,788976,1456,0.008486220204010539,0.0,0.9940119760479041,,,
729,789714,1458,0.00883891557874228,1.0,1.0,0.020098968505774636,0.0,0.9853372434017595
730,790596,1460,0.016283084649025198,0.0,0.9906716417910447,,,
731,792182,1462,0.017423449146103064,0.0,0.9905956112852664,,,
732,792888,1464,0.019154449729316344,0.0,0.9805194805194806,,,
733,793866,1466,0.009235899176453346,0.0,0.992818671454219,,,
734,794764,1468,0.0140960047389699,0.0,0.9902912621359223,,,
735,796110,1470,0.030857286741487293,0.0,0.979253112033195,,,
736,797072,1472,0.013363347845169567,0.0,0.995475113122172,,,
737,798322,1474,0.02061409001466757,0.0,0.9910714285714286,0.02195372974052444,0.0,0.9864176570458404
738,799188,1476,0.016173487703715874,0.0,0.9910873440285205,,,
739,800326,1478,0.025381301705630202,0.0,0.9820359281437125,,,
740,801272,1480,0.012109878676813452,0.0,0.9913344887348353,,,
741,802154,1482,0.009602675199013377,0.0,0.9930313588850174,,,
742,803548,1484,0.02375491803164674,0.0,0.9838337182448037,,,
743,805086,1486,0.019514162602636442,0.0,0.9903640256959315,,,
744,806080,1488,0.026409759302223265,0.0,0.9803220035778175,,,
745,806722,1490,0.014093178903216328,0.0,0.9895833333333334,0.013650687513335024,0.0,0.9886685552407932
746,807764,1492,0.014852895884309662,0.0,0.9930651872399445,,,
747,809350,1494,0.02135842423305849,0.0,0.9833333333333333,,,
748,810296,1496,0.016619657465006883,0.0,0.9921383647798742,,,
749,812378,1498,0.019236652196230414,0.5,0.987363100252738,,,
750,813756,1500,0.023910310756887685,0.0,0.9861111111111112,,,
751,814590,1502,0.010306909159676792,0.0,0.992619926199262,,,
752,815936,1504,0.019439567662682847,0.0,0.9897260273972602,,,
753,816674,1506,0.01619860623866994,0.0,0.9916317991631799,0.012800910738204021,0.0,0.9902120717781403
754,817636,1508,0.01162049220080894,0.0,0.9911504424778761,,,
755,818422,1510,0.011677078068718788,0.0,0.9930232558139535,,,
756,820120,1512,0.027374678446257322,0.0,0.9828660436137072,,,
757,821082,1514,0.020658088187800756,0.0,0.9847972972972973,,,
758,821900,1516,0.024931727483853038,0.0,0.9777158774373259,,,
759,822686,1518,0.01867005071000759,0.0,0.9903100775193798,,,
760,823424,1520,0.011276906392728442,0.0,0.9897119341563786,,,
761,824546,1522,0.012035173772286254,0.0,0.9931600547195623,0.009438102367726749,0.5,0.9964028776978417
762,825636,1524,0.01942172318963845,0.0,0.9878048780487805,,,
763,827334,1526,0.017458420457892622,0.0,0.9881061299176578,,,
764,828344,1528,0.014831284791604461,0.0,0.9926686217008798,,,
765,829290,1530,0.021599644439554914,0.0,0.9876352395672334,,,
766,830124,1532,0.014257400683764587,0.0,0.9897540983606558,,,
767,831070,1534,0.016491350986971152,0.0,0.9912152269399708,,,
768,831888,1536,0.020990031038059694,0.5,0.9933774834437086,,,
769,833570,1538,0.031910290539706516,0.0,0.9819004524886877,0.009632145550191132,0.0,0.9949152542372881
770,835060,1540,0.023464336029800158,0.0,0.9896519285042333,,,
771,836006,1542,0.007832260196802323,0.5,0.9967689822294022,,,
772,836904,1544,0.02329703699646926,0.0,0.9818652849740933,,,
773,837658,1546,0.008021437987584163,0.0,0.9953703703703703,,,
774,838924,1548,0.01464929617717419,0.0,0.9893617021276596,,,
775,839646,1550,0.012949499701950399,0.0,0.9910313901345291,,,
776,841920,1552,0.030955314752478837,0.0,0.9824561403508771,,,
777,842786,1554,0.02143398806655584,0.5,0.9897959183673469,0.009064595000329816,0.5,0.9928571428571429
778,843444,1556,0.010561742050237445,0.5,0.9975609756097561,,,
779,844390,1558,0.009506877611000157,0.0,0.9950576606260296,,,
780,845832,1560,0.01947666638555728,0.0,0.9875141884222475,,,
781,846922,1562,0.013740682114609656,0.0,0.9900826446280991,,,
782,848540,1564,0.025691818839493136,0.0,0.9833659491193738,,,
783,850814,1566,0.027722560516413367,0.0,0.982089552238806,,,
784,852880,1568,0.029183110922843224,0.0,0.978740157480315,,,
785,854466,1570,0.024107710316068436,0.0,0.9845559845559846,0.014725893379286585,0.0,0.9898580121703854
786,855956,1572,0.03200046454041725,0.0,0.9773299748110831,,,
787,856774,1574,0.00927226821838583,0.0,0.994328922495274,,,
788,857720,1576,0.01806442117974574,0.0,0.9878640776699029,,,
789,858538,1578,0.011074495060618897,0.0,0.9949066213921901,,,
790,859356,1580,0.010910651437132886,0.0,0.99644128113879,,,
791,860782,1582,0.01752352111916309,0.0,0.991462113127001,,,
792,862560,1584,0.028307118001882306,0.0,0.975103734439834,,,
793,863314,1586,0.018182328558968567,0.0,0.986013986013986,0.022874773144079208,0.0,0.9817905918057663
794,864340,1588,0.014467123307867575,0.0,0.9854469854469855,,,
795,865318,1590,0.014803393497172064,0.0,0.9905956112852664,,,
796,866200,1592,0.008990034909245109,0.5,0.9955947136563876,,,
797,866986,1594,0.011035649320786364,0.5,0.9940476190476191,,,
798,868172,1596,0.01576856046691299,0.0,0.9873617693522907,,,
799,870190,1598,0.019243086219585637,0.0,0.9881656804733728,,,
800,871008,1600,0.01518511533015065,0.0,0.99,,,
801,872482,1602,0.01903086840083521,0.0,0.9878419452887538,0.014401634130789629,0.0,0.993421052631579
802,873652,1604,0.0273602690409613,0.0,0.9855072463768116,,,
803,874390,1606,0.010046247143914064,0.5,0.9977678571428571,,,
